post_date,content,fanpage_name,reaction,share,comment,fanpage_url,post_url,post_id,image_urls,video_url
2026-06-26,"🚨 TUYỂN DỤNG GẤP: TIỀN NHÀN RỖI ĐA NHIỆM  Đối tượng: Những khoản tiền nhàn rỗi. Mô tả công việc: Vừa sinh lãi tích lũy tương lai, vừa cân luôn nhiệm vụ bảo vệ sức khỏe cho chủ tài khoản. Yêu cầu: Hoạt động ngay, có khả năng phân thân gánh việc thay chủ. Quyền lợi:  ‣ Làm việc tại ngân hàng uy tín Vietcombank. ‣ Có FWD đồng hành bảo vệ với quyền lợi bảo hiểm sức khỏe lên đến 140 triệu VND/năm.  Nộp CV (gửi tiết kiệm) trực tiếp ngay tại quầy của ngân hàng Vietcombank để trở thành ứng viên tiềm năng cùng Vietcombank x FWD!! 💥  🔗 Xem chi tiết chương trình tại: https://shorturl.at/Vo2dV   #VCB #FWD #CóVietcombankTiếtKiệmSinhLờiCảNhàVuiKhỏe #NóiLàLàm",FWD Vietnam,11,2,0,https://www.facebook.com/BaohiemFWDVietnam,https://www.facebook.com/BaohiemFWDVietnam/posts/pfbid032X3jJUv9ChLqq8F3FBw97poLwD1AuYkUvxzuQHMbegD7iT3JShLwCovKfTe4ySNKl,1445970570901365,https://scontent.fsgn5-21.fna.fbcdn.net/v/t39.99422-6/730778628_2572708476511930_7287889564892819644_n.png?stp=dst-jpg_tt6&cstp=mx1800x1800&ctp=s1080x2048&_nc_cat=105&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=127cfc&_nc_ohc=xp0rZS2pq1AQ7kNvwGtfptD&_nc_oc=AdqhmpsZImCaxBLuQOl6W4Z6Q5CiYyxLNIWOnFrVOmF0hTKwevr98yZwo8NGt4eLJRsK7NUHYgUHGqH17IoYoPkF&_nc_zt=14&_nc_ht=scontent.fsgn5-21.fna&_nc_gid=2T-zkzs3qonp_3zHHSL7Sw&_nc_ss=7b2a8&oh=00_Af9ElZ6x7d7eBBCiJ-NpLmXdesQdQkHQjY5PKVhMaQ3TPw&oe=6A43D19F,
2026-06-25,"Đi thuyết trình mà mở đầu bằng CÁI KẾT thì chỉ có Minh Ti Saigon Tếu!  Đón xem Tập 1 series Tếu Thuyết Trình (Saigon Tếu x FWD) lúc 27.06.2026 này nha cả nhà! 👇""  #TeuThuyetTrinh #SaigonTeu #FWD #MinhTi #NóiLàLàm",Saigon Tếu,29,2,3,https://www.facebook.com/SaigonTeu,https://www.facebook.com/reel/1789187812443260/,1566932715080777,https://scontent.fsgn5-11.fna.fbcdn.net/v/t15.5256-10/731379467_2004415336833294_5181076655055680563_n.jpg?stp=dst-jpg_tt6&cstp=mx1080x1920&ctp=p960x960&_nc_cat=108&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=5fad0e&_nc_ohc=sGiLngvchmoQ7kNvwHuIA2c&_nc_oc=AdraAHwTadGmhhvheHN_f_U9_PYyHY3pn1tu1p8KuidWLg6KK1Hgu9qDSDUwqWxd8wEbnEllXb1pHbRzU4GmJlh3&_nc_zt=23&_nc_ht=scontent.fsgn5-11.fna&_nc_gid=rdKQey7TR9UNRBccNeFFuQ&_nc_ss=7b2a8&oh=00_Af_kk0cJ-W31tW0iiiJkl8Uf3uBnyfIJRymZlx6eZdwMvg&oe=6A43EDE9 | https://scontent.fsgn5-14.fna.fbcdn.net/o1/v/t2/f2/m412/AQP3a4p4JXdMwwWJZxIlVVuntNkSbQL3p-FcncEtr59ZVNLbE9vb-xvgzvAhae2uwN-KS_xeiYCFpYq0PR04rimc2gczNeYdK81O-5vRXQ.mp4?_nc_cat=108&_nc_oc=AdrD6pRZH5WFKkxkO-n4Oxmc829l5bV_0JKPXmF7GqhZenSCaU8ATkaYPcmlJYh0GcM5Y29OaVyPJMgpom76wl_H&_nc_sid=8bf8fe&_nc_ht=scontent.fsgn5-14.fna.fbcdn.net&_nc_ohc=fjCDgTxTsv0Q7kNvwEWCnFZ&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5GQUNFQk9PSy4uQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTY0Nzc1NjM4OTYzNDg2MCwiYXNzZXRfYWdlX2RheXMiOjAsInZpX3VzZWNhc2VfaWQiOjEwMTIyLCJkdXJhdGlvbl9zIjo0NiwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=rdKQey7TR9UNRBccNeFFuQ&_nc_ss=7b2a8&_nc_map=urlgen_bucketless&_nc_zt=28&oh=00_Af8LFJ7xK3JuUBFna5737oVoC2WciXGzEJMN2nulqc6Vww&oe=6A43CA86&bitrate=407946&tag=sve_sd | https://scontent.fsgn5-2.fna.fbcdn.net/o1/v/t2/f2/m366/AQOPvcE6Ke8CN1uQFHrgz0FYwgzDtpZkv7T4Y1UQMhJkz0m-rhvIGpMhT0uAHfkX7PWuGEWPelolN-gjEK9H9bcEGN7-qTGBmI9PdiXRz-fKXw.mp4?_nc_cat=110&_nc_oc=Adqd2i_Vr4lfSyfzbQ17xG7v8zDJ2K22C8SJeozDZS-ImTfwK3j92GLJzciKlrNDRITyl2e6K4O2haypOAQzepaG&_nc_sid=5e9851&_nc_ht=scontent.fsgn5-2.fna.fbcdn.net&_nc_ohc=HDgifZkzArYQ7kNvwFazbVk&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5GQUNFQk9PSy4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjE2NDc3NTYzODk2MzQ4NjAsImFzc2V0X2FnZV9kYXlzIjowLCJ2aV91c2VjYXNlX2lkIjoxMDEyMiwiZHVyYXRpb25fcyI6NDYsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=6327d28356d7ff4b&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC9CMTRFMzc1Q0E1RDkxOUUxQjIxREQ3NENFQjhEQkE4MV9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50LzVGNEE5NjZDNzgzRjlEOTdBRkU5N0UyRDkxNERGMEE0X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbYzL7khajtBRUCKAJDMywXQEcZmZmZmZoYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUCZZSeAQA&_nc_gid=rdKQey7TR9UNRBccNeFFuQ&_nc_ss=7b2a8&_nc_map=urlgen_bucketless&_nc_zt=28&oh=00_Af_k8WV5ABjUkeYLsL4HqeoP0raqJKC9hLOsX1HOnrNl3g&oe=6A43EA02&bitrate=1528230&tag=dash_h264-basic-gen2_720p | https://scontent.fsgn5-5.fna.fbcdn.net/v/t15.5256-10/729877100_1376174791032280_3630657082866110785_n.jpg?stp=dst-jpg_tt6&cstp=mx1080x1920&ctp=s960x960&_nc_cat=106&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=be8305&_nc_ohc=MeWhPVIl9ioQ7kNvwHuYbQo&_nc_oc=Ado25ibvdbf5ARZRDKPbHdBkHmcd2o3bYdS6yNCOz_VC6H_S-WcJdWCUF06AGiolZu7vg2XzqpqLQuTuN6H-kraR&_nc_zt=23&_nc_ht=scontent.fsgn5-5.fna&_nc_gid=rdKQey7TR9UNRBccNeFFuQ&_nc_ss=7b2a8&oh=00_Af8Su9ZtywSvVFvyBTTdXAxdv19Wo_neqf6hW0oXRO8qaw&oe=6A43BB97 | https://scontent.fsgn5-22.fna.fbcdn.net/v/t15.5256-10/731356846_27314193961563661_2292439015484033002_n.jpg?stp=dst-jpg_tt6&cstp=mx1000x1760&ctp=s1000x1760&_nc_cat=105&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=06012f&_nc_ohc=2U6VGlxPfqYQ7kNvwGHQfqC&_nc_oc=Adq1UaofSWv0T3MG0kTOVRMDbICh2P2JyDAOjf4MPisfZRxKb0tyV6DDWf4WGl9WbYUWkCIspITTzjtJKMHpeMUI&_nc_zt=23&_nc_ht=scontent.fsgn5-22.fna&_nc_gid=rdKQey7TR9UNRBccNeFFuQ&_nc_ss=7b2a8&oh=00_Af-m2co_if2S6yCeooFkR3v7c3ptkn2K9hFIyjZehJbmRA&oe=6A43BEB0,https://www.facebook.com/reel/1789187812443260/
2026-06-25,"🎯 KHÁCH HÀNG LÀ TRỌNG TÂM - VÌ CON NGƯỜI TRƯỚC TIÊN  🧡 Đằng sau câu chuyện chi trả quyền lợi bảo hiểm cho chị Hương [bit.ly/Minhdiquabiencomakhongphaigucngavino] không chỉ là quy trình, mà là những con người tự đặt áp lực thời gian lên chính mình cho từng hồ sơ - bởi họ hiểu mỗi ngày chờ đợi là một lần khách hàng thêm lo lắng.  Họ đồng hành không chỉ vì công việc, mà vì họ cũng là những người con, những người trụ cột trong gia đình - hiểu cảm giác nếu có người thân bước vào biến cố.  Với họ, xử lý nhanh không phải là KPI. Mà là một cách rất thật để giữ trọn một nguyên tắc: tình người trên hết - để điều trị không bị gián đoạn, và khách hàng không phải chờ trong bất an. Khi biến cố xảy ra, điều khách hàng cần không phải một lời hứa, mà là một hành động kịp lúc. ✨  #FWD #NóiLàLàm #SốngĐầyTừHômNay #SớmBảoVệ #SứcKhỏe #BệnhHiểmNghèo #ChiTrảQuyềnLợi",FWD Vietnam,122,4,1,https://www.facebook.com/BaohiemFWDVietnam,https://www.facebook.com/BaohiemFWDVietnam/posts/pfbid07zxh28PWPdZZnCKTqBn2AqALiK7Toc6MYPPZ4n5ym8yGBAZ7aaS2dp6PH6PnWeXFl,1445079214323834,https://scontent.fsgn5-7.fna.fbcdn.net/v/t39.99422-6/731014470_3380115202196718_6130006718040717131_n.png?stp=dst-jpg_tt6&cstp=mx1800x1800&ctp=s1080x2048&_nc_cat=107&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=127cfc&_nc_ohc=LffytXF9v_wQ7kNvwG-yxo0&_nc_oc=AdrRMXaFzQzm7wjirFJ07PsNGhrDSEWC4oVgqNn4Y7m4p2ChE3oE7TtCqSrDdYjhHuRsMkUOxijTrSG16QWmrzYl&_nc_zt=14&_nc_ht=scontent.fsgn5-7.fna&_nc_gid=rdKQey7TR9UNRBccNeFFuQ&_nc_ss=7b2a8&oh=00_Af-ZscioyN6escxjeM9lnW7Lxh6-Xnyp6fB9mml2H-MDWQ&oe=6A43BFBF,
2026-06-24,"🎉 FWD VIỆT NAM CHÍNH THỨC KHAI TRƯƠNG VĂN PHÒNG TỔNG ĐẠI LÝ QUẬN 8 🎉  Sáng ngày 23/06/2026, Công ty Bảo hiểm Nhân thọ FWD Việt Nam chính thức khai trương Văn phòng Tổng Đại lý Quận 8 tại địa chỉ 874C Tạ Quang Bửu, Phường Bình Đông, Thành phố Hồ Chí Minh.   Với không gian hiện đại và phương châm lấy khách hàng làm trọng tâm, đội ngũ FWD tại Văn phòng Tổng Đại lý Quận 8 luôn sẵn sàng: ✅ Giải đáp mọi thắc mắc và hỗ trợ các dịch vụ trực tiếp cho người dân khu vực. ✅ Tư vấn nhu cầu, thiết kế giải pháp bảo hiểm nhân thọ tối ưu theo nhu cầu cá nhân. ✅ Mang đến hành trình trải nghiệm bảo hiểm đơn giản, dễ hiểu, minh bạch.  👉 Giờ đây, khách hàng có thể đến trực tiếp Văn phòng Tổng Đại lý Quận 8, hoặc liên hệ hotline: 1800 96 96 90 (miễn phí) để an tâm sớm bảo vệ bản thân và gia đình với những sản phẩm bảo hiểm nhân thọ khác biệt của FWD.  #FWDSốngđầytừhômnay #FWDSớmbảovệ #FWD #SớmBảoVệ #NóiLàLàm",FWD Vietnam,55,2,0,https://www.facebook.com/BaohiemFWDVietnam,https://www.facebook.com/reel/1012818274664668/,1444458964385859,https://scontent.fsgn5-8.fna.fbcdn.net/v/t15.5256-10/730941156_1332784861655072_5674095693764326451_n.jpg?stp=dst-jpg_tt6&cstp=mx1920x1080&ctp=p960x960&_nc_cat=110&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=5fad0e&_nc_ohc=wfT--0duUUUQ7kNvwHSFBqp&_nc_oc=AdpHq_ZM-UMgvZQJsIG3uW7-5sqZog1nZPKrI0AV-pslHlqtlh_6C9nFcslLSfLfGviM-w_-KkLuaVdj_QtObsTT&_nc_zt=23&_nc_ht=scontent.fsgn5-8.fna&_nc_gid=rdKQey7TR9UNRBccNeFFuQ&_nc_ss=7b2a8&oh=00_Af8hMbP-yarNO99d1ej_xj1OOIIyph5Hveh5LIwYDO7HoQ&oe=6A43C160 | https://scontent.fsgn5-21.fna.fbcdn.net/o1/v/t2/f2/m412/AQM0w1zI0IwJr7BQOcib-MONEFIUYxOFi6pBiy_oUz5M8XobiyBmMXiEq1e-qS4YhMJ1aB00eV5TcpCCpuVpSNPefUr1cood9Dc73Y-85Q.mp4?_nc_cat=111&_nc_oc=AdoZiRA-PX9ho3PLuzTHODTRE0JREX-5cW6q--X7zgHzMg3usG818Fx0VNNA0Q6EydoKnCBnYo7GcWNE67b4vZIq&_nc_sid=8bf8fe&_nc_ht=scontent.fsgn5-21.fna.fbcdn.net&_nc_ohc=I8widvYWhxoQ7kNvwH_Jc_H&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5GQUNFQk9PSy4uQzMuNjQwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTY0MTQwMjI2MDI3MDIzOSwiYXNzZXRfYWdlX2RheXMiOjEsInZpX3VzZWNhc2VfaWQiOjEwMTIyLCJkdXJhdGlvbl9zIjozNSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=rdKQey7TR9UNRBccNeFFuQ&_nc_ss=7b2a8&_nc_map=urlgen_bucketless&_nc_zt=28&oh=00_Af8a7nwrtyIe0CCptAUCECOR8L3aS-ccBCEc_R50EQdYtA&oe=6A43D2CF&bitrate=423249&tag=sve_sd | https://scontent.fsgn5-13.fna.fbcdn.net/o1/v/t2/f2/m366/AQPmf_TOavQRif8NeqFp2_ZYoAg3QJ_1lAlWxtJCwQtmza8iGUDw27j2kQlBoEKJhqW6o9MFF6G0YYqrO7ezVChxpV3Dtfn4izn0XiCfBCXmYA.mp4?_nc_cat=104&_nc_oc=AdoeDJqDIvkbvGtNOGYNMYHP0y-KKMrGSyDgaRk7kKi4peiZRs39asQWflppqicFLaWTj_aAiZJr0jAFtDgymxk3&_nc_sid=5e9851&_nc_ht=scontent.fsgn5-13.fna.fbcdn.net&_nc_ohc=9OF-ImwJQsoQ7kNvwFzdMlX&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5GQUNFQk9PSy4uQzMuMTI4MC5kYXNoX2gyNjQtYmFzaWMtZ2VuMl83MjBwIiwieHB2X2Fzc2V0X2lkIjoxNjQxNDAyMjYwMjcwMjM5LCJhc3NldF9hZ2VfZGF5cyI6MSwidmlfdXNlY2FzZV9pZCI6MTAxMjIsImR1cmF0aW9uX3MiOjM1LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=9b8c0c8f861f910c&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC8zOTQ2QTRENDJBNjRBOUJDM0U2QzhDOEFBNjhEQTRCMV9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50LzdDNEMyQUMxNTc0QjU4OURERjBDNjE2MkYyNEI1QjlDX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACa-ssHql7bqBRUCKAJDMywXQEH3bItDlYEYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUCZZSeAQA&_nc_gid=rdKQey7TR9UNRBccNeFFuQ&_nc_ss=7b2a8&_nc_map=urlgen_bucketless&_nc_zt=28&oh=00_Af9cKh6LSiBlel4oPZL0DV4Hbty7Rh-BmXltbWFuFzFevQ&oe=6A43D0FC&bitrate=1728665&tag=dash_h264-basic-gen2_720p | https://scontent.fsgn5-8.fna.fbcdn.net/v/t15.5256-10/730941156_1332784861655072_5674095693764326451_n.jpg?stp=dst-jpg_tt6&cstp=mx1920x1080&ctp=s960x960&_nc_cat=110&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=50ce42&_nc_ohc=wfT--0duUUUQ7kNvwHSFBqp&_nc_oc=AdpHq_ZM-UMgvZQJsIG3uW7-5sqZog1nZPKrI0AV-pslHlqtlh_6C9nFcslLSfLfGviM-w_-KkLuaVdj_QtObsTT&_nc_zt=23&_nc_ht=scontent.fsgn5-8.fna&_nc_gid=rdKQey7TR9UNRBccNeFFuQ&_nc_ss=7b2a8&oh=00_Af8hMbP-yarNO99d1ej_xj1OOIIyph5Hveh5LIwYDO7HoQ&oe=6A43C160 | https://scontent.fsgn5-5.fna.fbcdn.net/v/t15.5256-10/730001287_1444760854035648_8068983464924987842_n.jpg?stp=dst-jpg_tt6&cstp=mx1420x800&ctp=s1420x800&_nc_cat=109&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=06012f&_nc_ohc=WcMGxmMgz6QQ7kNvwGwZda3&_nc_oc=Adr-EOX8l7UICJcaQZWlizGzkc_zUiafkMsOguKHTC7q7Sl41F9HIej6yhcqXifLO5javG5dNgwloG2X7C7xbWi0&_nc_zt=23&_nc_ht=scontent.fsgn5-5.fna&_nc_gid=rdKQey7TR9UNRBccNeFFuQ&_nc_ss=7b2a8&oh=00_Af9dHAFZ6sFMrtqUd810YHOlMX1xIck9wSeai4VoV6qIqg&oe=6A43BF71,https://www.facebook.com/reel/1012818274664668/
2026-06-24,"⏰ NÓI LÀ LÀM – “ĐÚNG LÚC” MỚI LÀ Ý NGHĨA! ❗️  Bước vào giai đoạn điều trị ung thư vú, chị Hương [bit.ly/Minhdiquabiencomakhongphaigucngavino ] đối mặt với nhiều khoản chi phí phát sinh dồn dập.  Thế nhưng, chị luôn có một điểm tựa vững chắc khi hồ sơ bảo hiểm được: 🔸 Tư vấn viên tận tâm hướng dẫn, hỗ trợ sát sao. 🔸 Quy trình xử lý nhanh hơn cả kỳ vọng. 🔸 Nhận tiền chi trả chỉ trong chưa đầy 24 giờ.  Với chị Hương, số tiền từ FWD không chỉ là ""nhanh"", mà quan trọng nhất là đúng lúc. Đúng lúc để chị chủ động điều trị, không phải bận lòng xoay xở và không phải đắn đo giữa việc ""chữa ngay hay chờ"".  🧡 Đằng sau tốc độ ấy là sự đồng hành tận tâm của những con người luôn sát cánh từng bước, đồng hành hỗ trợ. Vì FWD hiểu, hồ sơ không chậm một phút, hành trình vững tâm của khách hàng sẽ không bị gián đoạn một giây.  #FWD #NóiLàLàm #SốngĐầyTừHômNay #SớmBảoVệ #SứcKhỏe #BệnhHiểmNghèo #ChiTrảQuyềnLợi",FWD Vietnam,82,4,23,https://www.facebook.com/BaohiemFWDVietnam,https://www.facebook.com/BaohiemFWDVietnam/posts/pfbid0yewWxgWCRaEK5DdXfAw9u9tvBGBBy4t3Gs8pUSp8h8f2rfqPoW4zgxRTrNvLSNSSl,1444170104414745,https://scontent.fsgn5-1.fna.fbcdn.net/v/t39.99422-6/730584723_2130691244144320_2750765189468023056_n.png?stp=dst-jpg_tt6&cstp=mx1230x1230&ctp=s1080x2048&_nc_cat=101&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=127cfc&_nc_ohc=6CYKqVqG9dYQ7kNvwGN3zZ3&_nc_oc=AdpbnffVF2RqmgTBRhuRjxWZtLciW7UwKU6tpon1859iiGM31Gt6tkUSqWzKnyDFymy3lKn69ztvzQEtVb-bJDxP&_nc_zt=14&_nc_ht=scontent.fsgn5-1.fna&_nc_gid=x3vepgUq1ekL29Bc7oylfg&_nc_ss=7b2a8&oh=00_Af8IuPDJlX3BsPV1K9aXYqVyBhvJuNZYu16YvTXVkfv_Pw&oe=6A43E440,
